184,376,635,645,785
94,233,645,658,785
208,282,354,428,804
233,376,645,730,785
149,445,612,788,797
91,212,398,497,778
145,359,475,598,788
286,376,730,778,786
115,778,786,795,797
142,479,563,635,700
286,376,445,642,778
135,184,303,380,798
38,245,448,488,645
94,184,488,786,795
145,473,488,637,798
91,448,450,488,785
468,473,658,778,795
89,186,260,645,658
3,243,645,658,797
448,642,645,681,730
286,450,642,658,778
26,89,230,248,785
94,598,645,778,785
448,642,645,658,778
248,497,530,788,797
376,645,658,778,786
94,245,450,642,778
448,645,778,785,786
184,450,635,681,785
430,448,450,641,778
91,379,381,488,642
245,445,530,635,681
245,381,450,598,785
373,473,748,785,797
376,445,448,681,778
286,448,479,645,797
130,409,598,625,804
233,450,530,642,658
160,189,713,777,786
373,450,530,658,778
445,485,488,658,795
38,94,233,474,760
376,450,635,778,786
38,59,105,479,776
428,450,635,681,788
245,376,645,681,785
89,130,473,666,788
91,303,642,778,786
362,376,450,658,778
233,376,450,642,666
94,448,645,785,788
233,245,376,474,645
127,380,681,796,804
663,724,785,786,788
18,31,212,497,658
480,534,642,658,681
286,303,635,658,681
42,635,730,785,793
26,743,768,785,797
233,642,730,778,804
130,233,450,547,681
38,373,473,530,788
407,645,785,788,797
376,645,785,788,804
448,598,658,785,786
286,373,658,778,785
184,482,598,642,645
303,350,778,785,795
376,635,645,658,785
160,324,497,695,758
282,373,448,658,730
473,479,598,645,788
376,635,645,786,788
91,448,553,701,785
245,445,778,786,797
530,591,748,778,785
450,497,681,795,797
245,376,645,785,786
130,286,450,785,786
448,497,645,778,786
233,303,373,395,787
445,598,658,778,785
131,149,448,473,642
473,645,658,778,785
130,450,642,785,786
472,485,778,786,797
233,448,658,681,804
303,488,642,658,778
376,645,748,778,785
479,645,658,681,786
65,450,658,786,797
233,497,658,778,804
91,450,547,778,786
184,381,545,785,797
450,778,786,795,798
94,130,212,763,785
184,233,645,785,797
233,286,303,445,778
130,450,681,785,795
130,144,384,641,645
286,303,488,658,778
381,448,645,778,785
197,310,645,786,788
373,450,658,786,804
73,373,645,778,797
91,257,598,778,793
264,303,445,488,785
233,260,479,785,798
233,319,778,785,797
149,282,338,486,618
644,645,658,778,800
130,196,479,681,795
260,479,786,788,798
472,635,748,785,797
448,530,549,786,788
233,245,598,778,786
445,598,642,658,778
3,257,260,658,730
94,113,778,788,797
448,530,642,658,778
130,376,660,778,785
3,89,176,482,573
376,497,645,785,788
450,488,642,748,787
428,530,534,658,794
445,450,598,658,786
55,279,473,598,642
25,145,282,598,773
145,248,598,645,788
94,115,130,149,795
658,663,681,701,706
282,423,573,680,774
645,730,778,785,804
354,474,488,681,795
26,149,468,652,693
94,184,233,485,778
3,260,497,658,727
233,373,473,625,681
373,473,748,787,797
233,450,730,763,797
38,94,184,645,797
184,376,645,785,804
450,530,778,785,797
38,373,479,497,778
130,286,778,786,788
376,479,645,778,793
727,758,773,785,796
184,233,376,488,785
645,658,778,785,798
149,479,547,793,797
184,445,448,778,785
448,645,658,778,785
233,445,730,785,797
286,376,450,658,778
145,233,362,445,778
91,130,450,786,797
233,428,681,778,788
3,645,660,730,778
143,257,497,658,778
373,473,681,785,788
260,448,479,497,778
59,324,392,637,663
189,257,395,778,786
381,441,645,778,804
248,381,642,788,798
245,286,448,658,778
373,450,778,785,795
91,184,642,778,784
130,645,778,785,804
149,197,376,480,786
362,468,642,658,804
233,286,319,642,788
91,115,184,257,784
233,254,609,635,797
376,642,645,658,786
143,248,445,788,797
36,73,105,135,461
3,184,642,778,797
91,286,445,658,786
2,25,39,448,658
130,450,681,778,798
130,160,306,376,637
242,286,479,609,778
473,658,764,785,797
132,660,681,785,797
233,286,376,450,786
26,132,212,700,778
26,245,598,645,785
245,448,645,778,785
376,445,645,778,786
25,373,727,745,778
94,376,658,778,785
227,461,497,666,700
103,149,445,780,804
124,376,445,571,804
380,645,778,785,788
376,445,752,778,796
448,642,645,681,788
448,642,645,681,778
233,461,778,786,798
94,286,450,778,786
376,591,645,785,786
36,94,130,642,798
130,645,785,788,795
645,658,785,788,795
212,642,645,658,681
89,196,474,645,788
184,312,598,645,785
376,485,681,787,788
94,381,450,752,778
184,286,450,778,786
184,448,479,591,778
471,645,658,778,797
645,752,786,797,804
184,448,450,479,778
94,130,450,598,778
257,373,591,625,658
94,286,645,681,788
257,591,625,658,785
245,306,479,785,786
149,485,645,788,797
31,245,778,787,804
182,303,445,469,658
381,448,645,658,798
26,130,233,645,785
248,286,645,778,788
149,286,376,681,752
319,472,658,778,796
485,645,658,778,786
248,445,681,748,787
133,326,430,471,726
130,286,635,738,778
286,376,642,778,806
233,376,786,798,804
227,286,303,658,778
212,282,350,530,642
151,382,383,384,494
484,521,642,785,800
448,598,645,778,785
134,248,462,645,787
286,350,450,785,795
184,197,380,429,462
373,549,571,778,797
245,282,286,658,681
530,549,571,778,786
233,286,645,658,778
3,91,160,383,479
474,658,785,786,798
319,547,658,785,786
303,381,645,658,748
319,479,658,785,786
130,233,248,591,681
36,76,103,134,135
286,428,645,785,797
233,645,681,778,787
428,450,479,681,778
94,233,635,645,681
130,448,450,485,785
350,448,450,497,778
134,233,468,645,778
445,479,488,658,785
184,380,587,715,786
38,303,645,778,785
36,474,593,687,758
3,257,395,497,658
264,376,450,479,784
91,130,778,786,797
25,253,373,484,800
286,448,450,642,681
286,376,450,642,658
376,642,645,658,681
277,445,530,778,785
3,184,658,797,804
248,376,461,625,745
115,450,778,786,797
38,448,658,681,785
130,479,598,645,788
135,260,445,764,798
184,233,645,681,785
25,448,571,658,778
130,637,645,778,786
149,448,658,797,804
376,598,681,778,785
450,658,681,778,785
94,450,642,658,778
38,184,243,373,598
213,468,472,479,534
376,635,730,788,798
182,195,534,578,707
448,450,635,778,788
473,598,642,748,778
208,312,645,778,796
91,115,681,778,786
31,598,641,693,786
450,474,681,785,798
28,38,89,445,547
94,450,642,658,788
91,94,645,681,788
91,145,171,485,547
376,485,488,787,795
448,473,666,730,797
233,473,479,788,797
38,184,233,380,635
3,485,645,658,778
113,196,485,645,768
38,160,197,681,745
94,132,497,717,778
94,143,645,658,798
376,381,645,785,788
376,642,645,778,786
